iteration,individual,solution
1,45,0.077978,0.830043,0.602420,0.120145,0.621489
1,46,0.120534,0.460496,0.467904,0.242399,0.296788
1,47,0.029566,0.066316,0.897787,0.560924,0.393585
1,48,0.036619,0.179834,0.586263,0.407659,0.416010
1,49,0.063956,0.501515,0.998718,0.520221,0.318416
1,50,0.061651,0.536651,0.190819,0.078775,0.834335
1,51,0.161058,0.235414,0.567303,0.317138,0.219035
1,52,0.163984,0.997597,0.622166,0.255867,0.540664
1,53,0.000000,0.775059,0.878220,0.629010,0.577716
1,54,0.142203,0.058739,0.708471,0.995407,0.585442
1,55,0.238375,0.153261,0.074157,0.770765,0.531592
1,56,0.888562,0.295680,0.673535,0.386118,0.807035
1,57,0.767217,0.443095,0.079905,0.532367,0.098794
1,58,0.729427,0.693405,0.422538,0.398394,0.409817
1,59,0.467368,0.702056,0.414343,0.156626,0.341294
1,60,0.466668,0.972805,0.268621,0.327779,0.239887
1,61,0.417209,0.243077,0.646811,0.541744,0.204681
1,62,0.550341,0.171015,0.300386,0.706069,0.412259
1,63,0.578336,0.279450,0.603041,0.878393,0.475336
1,64,0.512785,0.712485,0.350885,0.070391,0.216876
1,65,0.401514,0.328266,0.542695,0.118627,0.101238
1,66,0.389354,0.729519,0.245057,0.760958,0.144533
1,67,0.408585,0.011153,0.321112,0.765506,0.333513
1,68,0.116576,0.824649,0.842154,0.853788,0.511686
1,69,0.114267,0.214607,0.571019,0.800556,0.249521
1,70,0.201540,0.737747,0.349049,0.606886,1.000000
1,71,0.088763,0.450122,0.606146,0.216317,0.339449
1,72,0.000000,0.525565,0.737394,0.207305,0.143364
1,73,0.270123,0.359204,0.802829,0.411416,0.757568
1,74,0.250398,0.898277,0.248971,0.294761,0.511064
1,75,0.272262,0.910544,0.398220,0.896152,0.537237
1,76,0.331499,0.280502,0.096108,0.803207,1.000000
1,77,0.979928,0.614071,0.298226,0.429698,0.928570
1,78,0.000000,0.207240,0.549356,0.613805,0.669675
1,79,0.159550,0.698439,0.226525,0.148502,0.673332
1,80,0.476564,0.578497,0.551203,0.156358,0.462852
1,81,0.625723,0.467694,0.603152,0.813377,0.772125
1,82,0.227543,0.252362,0.431065,0.527210,0.245214
1,83,0.193227,0.824486,0.391801,0.589395,0.115869
1,84,0.915653,0.405740,0.087249,0.678693,0.714581
1,85,0.874549,0.608087,0.280225,0.749270,0.220066
1,86,0.832790,0.521361,0.121939,0.732848,0.619277
1,87,0.251350,0.610872,0.441499,0.202814,0.245327
1,88,0.340792,0.327429,0.115058,0.786228,0.882117
1,89,0.388495,0.194593,0.010765,0.815639,0.832017
1,90,0.277427,0.331786,0.502853,1.000000,0.055405
1,91,0.774415,0.496957,0.047146,0.049497,0.306895
1,92,0.742662,0.861721,0.585330,0.243200,0.394177
1,93,0.636697,0.813215,0.432440,0.166148,0.150827
1,94,0.397494,0.807585,0.770294,0.957104,0.517622
1,95,0.433605,0.597911,0.832760,0.236126,0.828840
1,96,0.457122,0.431049,0.053408,1.000000,0.348234
1,97,0.436573,0.401104,0.179663,0.324315,0.440222
1,98,0.760699,0.424767,0.313102,0.141640,0.437381
1,99,0.447696,0.181659,0.507394,0.813941,0.752166
2,0,0.333945,0.041896,0.013813,0.736526,0.292272
2,1,0.982851,0.143212,0.636304,0.397922,0.677260
2,2,0.132260,0.215966,0.624275,0.153717,0.000000
2,3,0.094090,0.238439,0.635242,0.467593,0.169678
2,4,0.866742,0.114328,0.649649,0.229383,0.363727
2,5,0.000000,0.137015,0.602070,0.110315,0.000000
2,6,0.736743,0.730667,0.193152,0.298924,0.274389
2,7,0.380273,0.066826,0.017532,0.581797,0.386570
2,8,0.703295,0.314560,0.236664,0.594451,0.274549
2,9,0.335182,0.484481,0.367592,0.000000,0.185387
2,10,0.220372,0.711285,0.000000,0.115776,0.213731
2,11,0.906852,0.090782,0.568290,0.257153,0.784573
2,12,0.038293,0.037307,0.840543,0.444219,0.604275
2,13,0.134799,0.262551,0.606676,0.219692,0.500196
2,14,0.000000,0.423018,0.550360,0.411896,0.134377
2,15,0.127614,0.401269,0.168253,0.682145,0.268363
2,16,0.490871,0.859953,0.060334,0.478615,0.119297
2,17,0.536361,0.239321,0.716463,0.419048,0.630519
2,18,0.550523,0.130388,0.644736,0.271547,0.214070
2,19,0.618991,0.959764,0.273433,0.339363,0.364605
2,20,0.518460,0.000000,0.411274,0.853060,0.308084
2,21,0.733138,0.243522,0.205473,0.941409,0.190585
2,22,0.376011,0.539537,0.324510,0.047478,0.429625
2,23,0.353108,0.055398,0.815376,0.551576,0.584398
2,24,0.252976,0.353434,0.572981,0.547433,0.170803
2,25,0.259214,0.402223,0.275246,0.702251,0.243390
2,26,0.289883,0.194617,0.293703,0.845317,0.709638
2,27,0.115147,0.123055,0.534993,0.447247,0.603080
2,28,0.000000,0.500470,0.663568,0.087541,0.065854
2,29,0.210753,0.727991,0.216663,0.459721,0.233904
2,30,0.233975,0.699733,0.120342,0.174660,0.203347
2,31,0.695203,0.375603,0.214320,0.713578,0.066685
2,32,0.538342,0.196995,0.562326,0.331740,0.299713
2,33,0.856191,0.369469,0.397511,0.334763,0.328740
2,34,0.819541,0.487543,0.117136,0.212391,0.196061
2,35,0.451768,0.534446,0.416963,0.000000,0.384136
2,36,0.386990,1.000000,0.223712,0.009591,0.528265
2,37,0.423183,0.167975,0.384959,0.063969,0.156869
2,38,0.379511,0.856542,0.259016,0.106000,0.582422
2,39,0.328353,1.000000,0.297783,0.141476,0.562836
